timestamp_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_C,rpm
2976,0.644775,-0.162964,1.025391,9.91,-4.31,-9.0,39.31,3956.0
2980,0.152466,0.493286,0.775147,-1.03,11.4,-1.3,39.31,3956.0
2984,-0.412598,0.181641,1.161621,-13.2,6.02,13.77,39.31,3956.0
2988,-0.346313,0.401855,1.083008,-12.05,8.66,10.47,39.31,3956.0
2992,-0.334473,-0.483276,1.355469,-6.15,-9.2,3.63,39.31,3956.0
2996,0.607178,-0.293457,1.117554,9.36,-9.09,-7.57,39.31,3956.0
3000,0.358032,0.43396,0.788086,2.76,9.78,-1.87,39.31,3956.0
3004,-0.362793,0.370483,1.08252,-11.97,8.32,11.29,39.31,3956.0
3008,-0.224487,0.484131,0.981201,-9.54,10.56,6.69,39.31,3956.0
3012,-0.460449,-0.307617,1.348755,-9.54,-4.6,6.63,39.31,3956.0
3016,0.466187,-0.454224,1.17688,7.72,-12.7,-6.33,39.31,3956.0
3020,0.511353,0.331787,0.822754,5.89,7.08,-3.56,39.31,3956.0
3024,-0.261108,0.464233,0.97229,-9.76,10.24,7.3,39.31,3956.0
3028,-0.105835,0.525879,0.880371,-6.85,12.03,2.45,39.31,3956.0
3032,-0.525879,-0.099121,1.341309,-11.37,0.23,10.98,39.31,3956.0
3036,0.291382,-0.54126,1.245361,4.92,-15.22,-3.58,39.31,3956.0
3040,0.568237,0.149536,0.873047,8.32,3.67,-5.99,39.31,3956.0
3044,-0.129028,0.52478,0.894898,-7.23,11.92,3.37,39.31,3956.0
3048,0.02124,0.52771,0.798218,-3.1,12.66,0.45,39.31,3956.0
3052,-0.469849,0.095459,1.261963,-12.05,3.55,13.95,39.31,3956.0
3056,0.098999,-0.549316,1.318848,0.91,-15.65,-1.44,39.31,3956.0
3060,0.599609,-0.026855,0.944824,9.19,-0.14,-9.3,39.31,3956.0
3064,0.006714,0.525635,0.803833,-3.48,12.45,0.35,39.31,3956.0
3068,0.234497,0.470703,0.780762,0.72,11.47,-0.65,39.31,3956.0
3072,-0.39856,0.228516,1.11377,-11.95,6.55,13.57,39.31,3956.0
3076,-0.183838,-0.520142,1.356079,-3.21,-13.17,-0.66,39.31,3956.0
3080,0.623291,-0.185303,1.041016,9.24,-4.61,-9.72,39.31,3956.0
3084,0.227905,0.467773,0.780151,0.58,11.47,-1.09,39.31,3956.0
3088,0.44165,0.409668,0.809326,4.21,8.88,-2.66,39.31,3956.0
3092,-0.346802,0.368652,1.006348,-10.6,9.47,10.37,39.31,3956.0
3096,-0.394531,-0.43396,1.360229,-7.6,-8.54,1.88,39.31,3956.0
3100,0.574219,-0.36853,1.109741,8.44,-9.85,-8.08,39.31,3956.0
3104,0.441162,0.405518,0.807617,4.23,8.84,-1.99,39.31,3956.0
3108,0.560303,0.248169,0.856079,7.66,5.21,-4.98,39.31,3956.0
3112,-0.197388,0.501953,0.920532,-8.31,11.92,5.92,39.31,3956.0
3116,-0.525635,-0.201538,1.376587,-10.73,-2.59,6.86,39.31,3956.0
3120,0.436279,-0.511963,1.196899,6.03,-14.48,-4.68,39.31,3956.0
3124,0.560913,0.255005,0.860229,7.6,5.14,-4.65,39.31,3956.0
3128,0.578491,0.013184,0.888794,9.5,1.08,-8.15,39.31,3956.0
3132,-0.036621,0.536499,0.837769,-4.84,13.26,1.49,39.31,3956.0
3136,-0.509033,0.034424,1.316406,-11.92,2.33,12.98,39.31,3956.0
3140,0.203979,-0.557739,1.298584,2.02,-16.47,-1.69,39.31,3956.0
3144,0.570435,0.017212,0.886719,9.51,1.03,-9.34,39.31,3956.0
3148,0.60376,-0.175903,0.983887,9.6,-3.3,-9.95,39.31,3956.0
3152,0.176392,0.502808,0.775024,-0.95,12.21,-0.43,39.31,3956.0
3156,-0.414795,0.162598,1.153931,-11.92,5.7,14.48,39.31,3956.0
3160,-0.115479,-0.533936,1.360962,-1.79,-14.37,-0.33,39.31,3956.0
3164,0.59021,-0.163574,0.983276,9.96,-3.05,-9.69,39.31,3956.0
3168,0.628662,-0.313232,1.094238,9.34,-8.73,-8.43,39.31,3956.0
3172,0.393677,0.468506,0.807251,2.6,9.33,-2.17,39.31,3956.0
3176,-0.367188,0.360352,1.083252,-11.96,8.62,12.05,39.31,3956.0
3180,-0.330444,-0.493896,1.370117,-5.68,-9.62,2.62,39.31,3956.0
3184,0.615479,-0.298584,1.085815,9.48,-8.24,-7.79,39.31,3956.0
3188,0.486084,-0.452393,1.182739,8.09,-12.89,-5.54,39.31,3956.0
3192,0.509521,0.351196,0.822998,6.37,6.15,-5.06,39.31,3956.0
3196,-0.25061,0.487671,0.991577,-10.23,11.01,7.26,39.31,3956.0
3200,-0.446167,-0.337647,1.372925,-9.31,-4.93,7.23,39.31,3956.0
3204,0.507324,-0.43457,1.174683,8.69,-12.48,-5.33,39.31,3956.0
3208,0.277588,-0.532349,1.266602,5.73,-14.96,-2.69,39.31,3956.0
3212,0.541992,0.175537,0.855225,8.73,3.52,-6.9,39.31,3956.0
3216,-0.104004,0.515137,0.87854,-8.34,11.63,2.11,39.31,3956.0
3220,-0.486938,-0.161621,1.330566,-11.4,-0.31,11.12,39.31,3956.0
3224,0.309204,-0.525269,1.253052,6.2,-14.72,-3.2,39.31,3956.0
3228,0.060059,-0.559448,1.328491,2.08,-14.74,-1.68,39.31,3956.0
3232,0.599487,-0.006104,0.925537,9.99,0.15,-8.75,39.31,3956.0
3236,0.008423,0.510498,0.786865,-4.75,11.75,-0.44,39.31,3956.0
3240,-0.452393,0.007568,1.244873,-12.73,3.21,13.98,39.31,3956.0
3244,0.085815,-0.561157,1.31311,2.31,-15.12,-1.63,39.31,3956.0
3248,-0.163818,-0.543701,1.351929,-2.35,-12.53,0.0,39.31,3956.0
3252,0.645508,-0.171997,1.033569,9.82,-4.57,-8.92,39.31,3956.0
3256,0.16333,0.49292,0.760498,-0.52,11.23,-0.85,39.31,3956.0
3260,-0.395752,0.196411,1.157227,-12.91,6.0,13.46,39.31,3956.0
3264,-0.139282,-0.546875,1.352051,-1.9,-13.14,0.2,39.31,3956.0
3268,-0.347778,-0.463989,1.358032,-6.7,-8.66,3.14,39.31,3956.0
3272,0.595459,-0.31604,1.129517,8.94,-9.47,-7.89,39.31,3956.0
3276,0.373291,0.421021,0.793335,3.31,9.48,-1.82,39.31,3956.0
3280,-0.343994,0.390991,1.080078,-11.43,8.7,11.38,39.31,3956.0
3284,-0.342407,-0.471069,1.348389,-6.41,-9.19,2.76,39.31,3956.0
3288,-0.475342,-0.261475,1.348633,-10.19,-3.73,7.5,39.31,3956.0
3292,0.437622,-0.476929,1.189087,6.58,-13.54,-5.79,39.31,4135.0
3296,-0.497803,0.068115,1.300903,-12.01,3.66,13.43,39.31,4135.0
3300,0.151733,-0.552857,1.302002,1.52,-16.17,-2.34,39.31,4135.0
3304,0.594238,0.010132,0.913208,8.98,0.41,-8.52,39.31,4135.0
3308,-0.015991,0.535645,0.823852,-3.92,12.81,1.43,39.31,4135.0
3312,0.197632,0.484375,0.776001,0.07,11.92,-0.24,39.31,4135.0
3316,-0.410278,0.204468,1.151611,-11.78,6.2,14.44,39.31,4135.0
3320,-0.101563,-0.526856,1.356201,-2.41,-14.49,-0.65,39.31,4135.0
3324,0.625854,-0.159058,1.016724,9.15,-3.9,-10.21,39.31,4135.0
3328,0.17688,0.490601,0.780884,-0.19,12.26,0.13,39.31,4135.0
3332,0.40979,0.422119,0.794189,3.79,9.56,-1.83,39.31,4135.0
3336,-0.359985,0.345825,1.018433,-10.42,9.33,12.24,39.31,4135.0
3340,-0.359497,-0.455078,1.363281,-6.57,-9.83,0.74,39.31,4135.0
3344,0.588989,-0.342896,1.099365,8.26,-9.12,-9.02,39.31,4135.0
3348,-0.249023,0.452515,1.027588,-12.5,9.57,6.35,39.31,4500.0
3352,-0.062134,0.504639,0.872681,-8.79,10.8,0.41,39.31,4500.0
3356,-0.465088,-0.162476,1.331421,-12.03,-0.16,12.52,39.31,4500.0
3360,0.240967,-0.532837,1.248901,6.5,-14.99,-3.0,39.31,4500.0
3364,0.52124,0.172485,0.85791,8.94,4.17,-8.05,39.31,4500.0
3368,-0.062134,0.50354,0.873657,-8.49,11.06,0.92,39.31,4500.0
3372,0.056641,0.512817,0.779175,-3.73,11.24,-1.6,39.31,4500.0
3376,-0.423462,0.057739,1.226929,-13.58,4.26,14.47,39.31,4500.0
3380,-0.023926,-0.558716,1.321045,1.23,-14.33,-0.92,39.31,4500.0
3384,0.624023,-0.035522,0.964478,10.44,-1.02,-8.73,39.31,4500.0
3388,0.068726,0.512573,0.772339,-3.66,11.24,-1.6,39.31,4500.0
3392,0.263062,0.470703,0.778931,1.13,10.11,-2.72,39.31,4500.0
3396,-0.351929,0.289185,1.120728,-13.28,7.46,12.08,39.31,4500.0
3400,-0.271851,-0.531372,1.350708,-4.21,-10.69,1.36,39.31,4500.0
3404,0.63147,-0.208496,1.085571,10.92,-6.98,-7.6,39.31,4500.0
3408,0.282593,0.467651,0.779419,1.58,9.98,-2.78,39.31,4500.0
3412,0.461792,0.357544,0.819214,5.66,7.58,-4.37,39.31,4500.0
3416,-0.244873,0.441895,0.997559,-10.98,10.02,6.9,39.31,4500.0
3420,-0.454712,-0.351318,1.366455,-9.47,-4.88,5.74,39.31,4500.0
3424,0.492798,-0.44104,1.155518,8.95,-12.62,-5.48,39.31,4500.0
3428,0.474365,0.349854,0.818726,5.9,7.12,-4.44,39.31,4500.0
3432,0.553589,0.133789,0.866211,8.87,3.47,-7.53,39.31,4500.0
3436,-0.084351,0.520386,0.875732,-6.92,11.66,2.18,39.31,4500.0
3440,-0.500244,-0.062012,1.357056,-12.25,1.09,11.92,39.31,4500.0
3444,0.261719,-0.557739,1.257202,4.37,-15.95,-2.56,39.31,4500.0
3448,0.563232,0.116821,0.877808,9.13,3.4,-7.69,39.31,4500.0
3452,0.634888,-0.075317,0.992065,10.06,-2.08,-9.6,39.31,4500.0
3456,0.107056,0.504883,0.787842,-1.97,12.0,-0.61,39.31,4500.0
3460,-0.405273,0.140869,1.216919,-12.5,5.13,15.05,39.31,4500.0
3464,-0.061646,-0.546265,1.346802,-0.89,-15.07,-1.01,39.31,4500.0
3468,0.628418,-0.086304,0.992676,10.21,-2.37,-9.81,39.31,4500.0
3472,0.61438,-0.293579,1.086792,9.9,-8.41,-7.91,39.31,4500.0
3476,0.35376,0.447144,0.793945,2.98,9.87,-1.98,39.31,4500.0
3480,-0.34729,0.306763,1.04895,-11.37,8.79,12.71,39.31,4500.0
3484,-0.368408,-0.4729,1.371826,-6.33,-9.96,0.98,39.31,4500.0
3488,0.612305,-0.314087,1.092896,9.57,-9.07,-8.31,39.31,4500.0
3492,0.463867,-0.50061,1.166992,6.82,-14.41,-4.49,39.31,4500.0
3496,0.515503,0.274292,0.84021,7.24,6.42,-4.85,39.31,4500.0
3500,-0.197754,0.490967,0.951904,-8.78,11.43,6.95,39.31,4500.0
3504,-0.55127,-0.224731,1.391113,-10.82,-2.85,6.97,39.31,4500.0
3508,0.453125,-0.505127,1.187744,6.39,-14.94,-4.83,39.31,4500.0
3512,0.17749,-0.550537,1.298218,1.98,-16.82,-1.95,39.31,4500.0
3516,0.526245,0.244751,0.841675,8.59,4.62,-7.98,39.31,4500.0
3520,-0.470947,-0.153076,1.340942,-11.79,-0.16,13.21,39.31,4500.0
3524,0.272095,-0.527588,1.253052,6.96,-15.16,-1.47,39.31,4500.0
3528,0.520142,0.203003,0.848999,9.08,3.8,-9.05,39.31,4500.0
3532,0.563354,-0.013672,0.939453,11.4,-0.5,-9.7,39.31,4500.0
3536,0.069092,0.526123,0.774536,-5.16,11.14,-2.15,39.31,4500.0
3540,-0.417603,0.009399,1.230347,-13.94,4.21,14.68,39.31,4500.0
3544,-0.004883,-0.564575,1.33313,2.53,-14.33,-0.42,39.31,4500.0
3548,0.567139,-0.005249,0.929687,11.29,-0.31,-9.52,39.31,4500.0
3552,0.642334,-0.182861,1.057495,11.9,-6.21,-6.53,39.31,4500.0
3556,0.268677,0.532104,0.790771,-0.35,9.43,-3.29,39.31,4500.0
3560,-0.385864,0.252075,1.143555,-14.65,7.17,11.8,39.31,4500.0
3564,-0.255859,-0.560913,1.359009,-2.78,-10.3,2.78,39.31,4500.0
3568,0.658325,-0.174805,1.058838,11.89,-6.32,-7.02,39.31,4500.0
3572,0.514038,-0.366821,1.152466,11.24,-11.63,-4.28,39.31,4500.0
3576,0.4375,0.431397,0.814453,4.79,7.74,-5.65,39.31,4500.0
3580,-0.273804,0.437378,1.043701,-12.92,9.49,6.61,39.31,4500.0
3584,-0.399658,-0.416748,1.361816,-8.41,-5.66,7.0,39.31,4500.0
3588,0.524658,-0.369995,1.151001,10.96,-11.85,-4.69,39.31,4500.0
3592,0.270996,-0.513428,1.237305,7.51,-14.52,-3.02,39.31,4500.0
3596,0.501953,0.211792,0.85144,8.75,4.67,-8.15,39.31,4500.0
3600,-0.081665,0.508789,0.898926,-9.29,10.89,1.5,39.31,4500.0
3604,-0.454468,-0.189331,1.34021,-11.86,-0.95,12.12,39.31,4500.0
3608,0.277954,-0.524536,1.236572,7.21,-14.69,-3.0,39.31,4500.0
3612,0.022095,-0.564453,1.320923,2.31,-14.57,-0.92,39.31,4500.0
3616,0.597656,-0.004395,0.940918,10.5,-0.03,-8.77,39.31,4500.0
3620,0.044678,0.515381,0.785767,-4.57,11.04,-1.59,39.31,4500.0
3624,-0.428589,0.021362,1.241089,-13.73,3.84,14.02,39.31,4500.0
3628,0.030396,-0.566284,1.32019,2.15,-14.45,-1.11,39.31,4500.0
3632,-0.224609,-0.549194,1.353027,-2.99,-11.56,1.44,39.31,4500.0
3636,0.635986,-0.161621,1.069214,11.08,-5.63,-7.98,39.31,4500.0
3640,0.228516,0.482666,0.770264,0.56,10.34,-2.37,39.31,4500.0
3644,-0.444214,0.041748,1.254639,-13.34,3.6,14.18,39.31,4500.0
3648,0.041748,-0.564331,1.313232,1.78,-15.01,-1.35,39.31,4500.0
3652,-0.23645,-0.538452,1.354858,-3.5,-11.77,0.56,39.31,4500.0
3656,0.630127,-0.184814,1.066772,10.79,-5.71,-8.43,39.31,4500.0
3660,0.247681,0.474487,0.781616,0.97,10.45,-2.0,39.31,4500.0
3664,-0.345581,0.248291,1.112427,-12.86,7.06,13.14,39.31,4500.0
3668,-0.238281,-0.533691,1.358032,-3.71,-11.82,0.5,39.31,4500.0
3672,-0.446289,-0.389404,1.361328,-8.83,-6.05,4.63,39.31,4500.0
3676,0.529419,-0.407227,1.134155,9.21,-11.8,-6.69,39.31,4500.0
3680,0.454346,0.381348,0.816284,5.34,8.0,-3.74,39.31,4500.0
3684,-0.269653,0.414062,1.001709,-11.05,9.85,8.44,39.31,4500.0
3688,-0.448975,-0.383179,1.374146,-8.86,-6.11,3.94,39.31,4500.0
3692,-0.52771,-0.088379,1.370117,-11.84,0.63,10.98,39.31,4500.0
3696,0.307251,-0.543457,1.237793,5.11,-15.95,-2.69,39.31,4500.0
3700,0.552857,0.163086,0.861206,8.78,3.9,-6.97,39.31,4500.0
3704,-0.089966,0.518921,0.886108,-7.43,11.79,3.3,39.31,4500.0
3708,-0.531494,-0.082397,1.371338,-11.9,0.44,11.4,39.31,4500.0
3712,-0.436035,0.113525,1.236572,-12.44,4.64,14.66,39.31,4500.0
3716,0.007935,-0.546387,1.34375,-0.05,-15.85,-1.47,39.31,4500.0
3720,0.631348,-0.058228,0.967407,10.1,-1.32,-9.59,39.31,4500.0
3724,0.086548,0.52063,0.79248,-2.79,12.21,-0.53,39.31,4500.0
3728,-0.431397,0.116455,1.230469,-12.5,4.7,14.69,39.31,4500.0
3732,-0.370483,0.267578,1.063354,-11.98,7.89,13.02,39.31,4500.0
3736,-0.291504,-0.503052,1.366577,-5.12,-11.32,1.07,39.31,4500.0
3740,0.640259,-0.271606,1.067261,10.13,-7.61,-8.24,39.31,4500.0
3744,0.49707,0.35498,0.833374,6.18,7.35,-4.32,39.31,4500.0
3748,-0.368652,0.266479,1.053711,-12.21,8.37,12.77,39.31,4500.0
3752,-0.240723,0.43811,0.968506,-10.61,10.66,7.94,39.31,4500.0
3756,-0.489502,-0.324951,1.388062,-9.6,-4.76,5.27,39.31,4500.0
3760,0.502075,-0.447021,1.147705,8.71,-13.02,-5.2,39.31,4500.0
3764,0.491699,0.379883,0.848144,6.34,6.98,-5.21,39.31,4500.0
3768,-0.233398,0.441406,0.966553,-10.95,10.89,7.16,39.31,4500.0
3772,-0.066772,0.521484,0.862793,-7.67,12.3,1.25,39.31,4500.0
3776,-0.499756,-0.055908,1.358521,-12.0,1.21,13.03,39.31,4500.0
3780,0.249756,-0.541138,1.279419,4.85,-16.34,-2.24,39.31,4500.0
3784,0.529907,0.127075,0.860474,9.76,3.15,-9.0,39.31,4500.0
3788,-0.070801,0.512573,0.856079,-7.92,12.21,0.71,39.31,4500.0
3792,0.125854,0.521851,0.769043,-3.34,11.6,-2.03,39.31,4500.0
3796,-0.399902,0.080688,1.18335,-13.58,4.91,14.74,39.31,4500.0
3800,-0.086792,-0.554321,1.355347,0.48,-13.94,-0.13,39.31,4500.0
3804,0.593872,-0.078247,0.968628,11.55,-1.95,-9.83,39.31,4500.0
3808,0.140503,0.53064,0.78064,-3.5,11.13,-1.8,39.31,4500.0
3812,0.340332,0.504028,0.79541,1.75,8.97,-3.83,39.31,4500.0
3816,-0.36853,0.331909,1.10437,-13.86,8.4,10.96,39.31,4500.0
3820,-0.324463,-0.526367,1.38147,-4.78,-9.24,3.65,39.31,4500.0
3824,0.641357,-0.248535,1.092285,11.44,-8.67,-6.3,39.31,4500.0
3828,0.355469,0.508423,0.793579,1.6,8.99,-3.85,39.31,4500.0
3832,0.464722,0.36377,0.834961,6.26,6.55,-6.94,39.31,4500.0
3836,-0.215576,0.453003,0.985596,-12.05,10.33,4.53,39.31,4500.0
3840,0.552979,-0.332275,1.141602,10.85,-10.51,-5.48,39.31,4500.0
3844,0.38916,0.432739,0.799683,3.73,8.56,-4.08,39.31,4500.0
3848,-0.319702,0.405396,1.068604,-12.75,8.89,8.82,39.31,4500.0
3852,-0.374023,-0.459473,1.362549,-7.27,-6.92,5.41,39.31,4500.0
3856,-0.445679,-0.237793,1.337891,-11.14,-1.41,10.8,39.31,4500.0
3860,0.328003,-0.49707,1.212646,8.02,-14.15,-4.11,39.31,4500.0
3864,0.500244,0.252075,0.846802,7.73,5.72,-6.99,39.31,4500.0
3868,-0.148193,0.497803,0.925781,-9.61,10.39,3.11,39.31,4500.0
3872,-0.462769,-0.241455,1.347046,-11.41,-1.79,10.05,39.31,4500.0
3876,-0.442993,0.001831,1.282837,-12.83,2.92,14.02,39.31,4500.0
3880,-0.172363,-0.541138,1.346069,-1.87,-12.08,0.15,39.31,4500.0
3884,0.585449,0.031006,0.920288,9.79,1.08,-8.59,39.31,4500.0
3888,0.001099,0.517822,0.809448,-4.81,11.64,-0.27,39.31,4500.0
3892,-0.463135,0.021362,1.286133,-13.05,3.25,13.76,39.31,4500.0
3896,-0.358521,0.196777,1.145752,-12.76,6.15,13.79,39.31,4500.0
3900,-0.194824,-0.539185,1.351563,-2.34,-12.44,0.21,39.31,4500.0
3904,0.635986,-0.144287,1.053223,10.46,-4.5,-9.12,39.31,4500.0
3908,0.202637,0.487427,0.776733,0.11,10.93,-1.77,39.31,4500.0
3912,-0.350586,0.217285,1.146729,-12.92,6.61,14.03,39.31,4500.0
3916,-0.294067,0.365112,1.020996,-11.6,9.27,9.85,39.31,4500.0
3920,-0.406494,-0.441895,1.370483,-7.8,-7.4,2.55,39.31,4500.0
3924,0.55896,-0.367065,1.118164,9.63,-10.51,-6.73,39.31,4500.0
3928,0.425293,0.4104,0.814209,4.57,8.31,-3.34,39.31,4500.0
3932,-0.282837,0.379517,1.019897,-11.31,9.41,10.0,39.31,4500.0
3936,-0.147339,0.504761,0.91919,-8.4,11.63,3.96,39.31,4500.0
3940,0.381592,-0.537354,1.237427,4.44,-15.6,-6.46,39.31,3956.0
3944,0.589966,0.212524,0.8396,8.18,3.75,-4.64,39.31,3956.0
3948,-0.159912,0.533569,0.916138,-6.68,12.97,5.44,39.31,3956.0
3952,0.012329,0.510132,0.793823,-3.35,13.31,1.18,39.31,3956.0
3956,-0.509521,0.022827,1.253784,-12.26,4.15,13.34,39.31,3956.0
3960,0.118042,-0.565063,1.327148,1.44,-16.4,-3.21,39.31,3956.0
3964,0.593872,0.001831,0.891357,9.56,-0.05,-8.31,39.31,3956.0
3968,0.007202,0.505859,0.796997,-4.08,12.95,1.37,39.31,3956.0
3972,0.191162,0.49939,0.762451,-0.08,11.73,-0.34,39.31,3956.0
3976,-0.409424,0.210205,1.15625,-12.35,7.18,13.95,39.31,3956.0
3980,-0.160889,-0.537354,1.354736,-2.66,-13.63,-0.87,39.31,3956.0
3984,0.656738,-0.191284,1.017334,9.14,-4.95,-9.5,39.31,3956.0
3988,0.185547,0.495972,0.760498,0.0,11.73,-0.06,39.31,3956.0
3992,0.431274,0.410522,0.789673,4.03,8.56,-1.21,39.31,3956.0
3996,-0.3479,0.442505,1.078003,-10.36,9.79,11.82,39.31,3956.0
4000,-0.38501,-0.445679,1.362427,-7.46,-8.49,2.79,39.31,3956.0
4004,0.584106,-0.356079,1.135132,7.99,-10.24,-8.55,39.31,3956.0
4008,0.438721,0.411377,0.791382,4.17,8.88,-1.12,39.31,3956.0
4012,0.566162,0.238403,0.836792,7.55,4.96,-4.05,39.31,3956.0
4016,-0.183105,0.526367,0.943359,-7.0,12.46,6.56,39.31,3956.0
4020,0.567017,-0.410278,1.130005,6.45,-11.44,-9.56,39.31,3956.0
4024,0.494263,0.367065,0.794922,5.25,8.47,0.34,39.31,3956.0
4028,-0.329468,0.438232,1.017944,-8.66,11.11,11.71,39.31,3956.0
4032,-0.462646,-0.385376,1.363403,-8.81,-7.89,0.24,39.31,3956.0
4036,-0.595703,-0.10376,1.368652,-11.46,-0.99,6.75,39.31,3956.0
4040,0.38208,-0.556396,1.222412,3.21,-15.95,-5.49,39.31,3956.0
4044,0.607178,0.157593,0.847656,8.25,3.49,-3.27,39.31,3956.0
4048,-0.164551,0.548462,0.905518,-5.31,13.78,6.8,39.31,3956.0
4052,-0.592163,-0.101807,1.370728,-11.5,-0.63,6.85,39.31,3956.0
4056,-0.526978,0.148437,1.271118,-11.53,4.73,12.42,39.31,3956.0
4060,0.095337,-0.557251,1.331909,-1.71,-17.12,-3.05,39.31,3956.0
4064,0.646118,-0.088257,0.955689,8.41,-1.76,-8.64,39.31,3956.0
4068,0.052124,0.53186,0.800049,-0.6,14.05,3.15,39.31,3956.0
4072,-0.512329,0.145142,1.260254,-11.43,5.3,12.79,39.31,3956.0
4076,-0.423462,0.312256,1.082275,-10.08,9.18,13.64,39.31,3956.0
4080,-0.278076,-0.486938,1.369019,-5.7,-13.11,-1.91,39.31,3956.0
4084,0.636719,-0.301758,1.055176,7.68,-7.47,-10.89,39.31,3956.0
4088,0.345703,0.436279,0.775147,3.23,11.49,1.5,39.31,3956.0
4092,-0.410645,0.315552,1.080688,-10.12,9.18,14.27,39.31,3956.0
4096,-0.304932,0.476929,0.962891,-7.83,12.48,10.41,39.31,3956.0
4100,-0.51709,-0.31897,1.387939,-9.66,-6.15,1.56,39.31,3956.0
4104,0.514771,-0.474243,1.14856,5.63,-13.19,-8.43,39.31,3956.0
4108,0.571533,0.334473,0.82312,6.67,6.56,-0.33,39.31,3956.0
4112,-0.297485,0.477417,0.963623,-7.75,12.72,10.94,39.31,3956.0
4116,-0.104126,0.549316,0.875366,-4.64,14.75,5.43,39.31,3956.0
4120,-0.600342,-0.032715,1.353149,-11.76,1.08,8.56,39.31,3956.0
4124,0.307007,-0.571411,1.268799,2.05,-17.05,-4.47,39.31,3956.0
4128,0.606934,0.09668,0.854614,9.15,1.48,-5.37,39.31,3956.0
4132,-0.10437,0.556519,0.872436,-4.38,14.61,4.85,39.31,3956.0
4136,0.120728,0.513184,0.775024,-0.57,13.8,1.71,39.31,3956.0
4140,-0.466919,0.152222,1.20459,-11.48,5.75,14.14,39.31,3956.0
4144,-0.032349,-0.553345,1.35376,-2.06,-16.03,-2.56,39.31,3956.0
4148,0.600952,-0.150635,0.948608,9.34,-2.94,-9.28,39.31,3956.0
4152,0.115479,0.512329,0.769165,-0.67,13.78,1.83,39.31,3956.0
4156,0.393677,0.461548,0.782593,2.76,10.35,0.07,39.31,3956.0
4160,-0.393677,0.365967,1.096313,-10.76,9.51,13.95,39.31,3956.0
4164,-0.317627,-0.494263,1.37915,-5.95,-11.43,0.04,39.31,3956.0
4168,0.623413,-0.321411,1.072876,8.15,-8.35,-10.12,39.31,3956.0
4172,0.389893,0.463501,0.785034,2.97,10.15,0.16,39.31,3956.0
4176,0.555054,0.333618,0.815674,6.47,6.14,-2.93,39.31,3956.0
4180,-0.265747,0.518188,0.99231,-8.21,12.29,9.56,39.31,3956.0
4184,-0.496704,-0.325806,1.374146,-9.77,-5.22,4.55,39.31,3956.0
4188,0.514526,-0.46582,1.180176,6.51,-13.37,-8.14,39.31,3956.0
4192,0.55957,0.343384,0.813965,6.52,6.0,-2.29,39.31,3956.0
4196,0.588135,0.134155,0.849487,9.08,2.31,-6.81,39.31,3956.0
4200,-0.073242,0.526978,0.864502,-5.77,12.92,3.44,39.31,3956.0
4204,-0.53479,-0.103516,1.321045,-11.75,0.47,10.88,39.31,3956.0
4208,0.28125,-0.549561,1.277588,4.18,-15.56,-3.78,39.31,3956.0
4212,0.566284,0.14563,0.859619,8.96,2.6,-7.06,39.31,3956.0
4216,0.633911,-0.086792,0.947876,9.55,-1.9,-8.67,39.31,3956.0
4220,0.057373,0.50769,0.772217,-2.47,12.56,0.53,39.31,3956.0
4224,-0.458496,0.084106,1.214355,-12.46,5.34,14.11,39.31,3956.0
4228,0.002319,-0.559814,1.33728,-0.18,-15.24,-2.69,39.31,3956.0
4232,0.621704,-0.084717,0.952393,9.47,-1.82,-8.93,39.31,3956.0
4236,0.64624,-0.26416,1.073853,8.56,-7.44,-9.47,39.31,3956.0
4240,0.296387,0.446045,0.767944,1.96,10.61,-0.09,39.31,3956.0
4244,-0.394043,0.338135,1.119873,-11.21,8.5,13.85,39.31,3956.0
4248,-0.254639,-0.512939,1.362183,-4.9,-11.95,0.05,39.31,3956.0
4252,0.63623,-0.26355,1.077393,8.52,-7.39,-9.73,39.31,3956.0
4256,0.508301,-0.453491,1.166382,6.57,-12.71,-7.9,39.31,3956.0
4260,0.518188,0.337036,0.807007,5.88,7.4,-2.47,39.31,3956.0
4264,-0.289063,0.49292,1.008179,-8.21,11.32,9.47,39.31,3956.0
4268,-0.4823,-0.330444,1.363037,-9.53,-6.04,2.47,39.31,3956.0
4272,0.514038,-0.459717,1.162109,6.25,-12.82,-8.11,39.31,3956.0
4276,0.290527,-0.560059,1.253052,2.31,-16.28,-5.25,39.31,3956.0
4280,0.613647,0.104004,0.862427,8.58,2.63,-4.73,39.31,3956.0
4284,-0.114624,0.530151,0.878906,-4.63,13.54,4.84,39.31,3956.0
4288,-0.577148,-0.039917,1.342529,-11.5,1.02,8.84,39.31,3956.0
4292,0.296265,-0.572876,1.263062,2.12,-16.52,-5.27,39.31,3956.0
4296,-0.001099,-0.544922,1.345947,-2.58,-16.35,-2.94,39.31,3956.0
4300,0.647095,-0.142212,0.979492,8.46,-2.89,-8.85,39.31,3956.0
4304,0.100098,0.508423,0.778442,0.04,13.6,1.97,39.31,3956.0
4308,-0.474365,0.184448,1.216309,-11.31,6.02,13.42,39.31,3956.0
4312,-0.022949,-0.543335,1.337769,-2.79,-16.33,-2.53,39.31,3956.0
4316,-0.329712,-0.471436,1.362305,-6.57,-11.57,-1.12,39.31,3956.0
